.model,Item,Type,Market,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
ARIMA_model,Potato (Imp),Retail,Pettah,Test,-5.714285714285714,10.690449676496975,5.714285714285714,-3.181974544203646,3.181974544203646,NA,NA,0.6714285714285716
ARIMA_model,Potato (Imp),Wholesale,Dambulla,Test,1.620051183448888,11.998715694223467,10.585036351831747,0.3699010767265444,6.90567642589382,NA,NA,0.5481839715613152
ARIMA_model,Potato (Imp),Wholesale,Pettah,Test,1.9307050352706865,11.485509110783422,8.071670765044647,0.6908645745489852,4.741055904237099,NA,NA,0.41855895948452426
ARIMA_model,Pumpkin,Retail,Dambulla,Test,11.762512666128265,14.850485259549465,12.693458628923576,7.839360404769306,8.584117175005554,NA,NA,0.562996956571055
ARIMA_model,Pumpkin,Retail,Pettah,Test,0.1188424568977158,0.3859654462683834,0.3033558964417356,0.05942122844885792,0.1516779482208678,NA,NA,0.8229009189732318
ARIMA_model,Pumpkin,Wholesale,Dambulla,Test,11.63956040742598,14.754773501175809,12.588158116418098,9.69040609404854,10.68892999825077,NA,NA,0.5630765971702074
ARIMA_model,Pumpkin,Wholesale,Pettah,Test,-2.433003598065775,4.735408012202746,2.489855378682928,-2.011508958719037,2.055241097655309,NA,NA,0.21835926946588874
ARIMA_model,Snake gourd,Retail,Dambulla,Test,-19.320183282486976,32.278564604671836,23.633636083456647,-7.7451374912126685,9.066067504724487,NA,NA,-0.02708283471658697
ARIMA_model,Snake gourd,Retail,Pettah,Test,-172.58460041206274,177.10965268340982,172.58460041206274,-47.09829163107693,47.09829163107693,NA,NA,0.7897962230285777
ARIMA_model,Snake gourd,Wholesale,Dambulla,Test,-19.580555215478395,29.884960668701044,20.777155597310237,-8.6595661523194991,9.094693563894715,NA,NA,-0.0589940278425179
ARIMA_model,Snake gourd,Wholesale,Pettah,Test,-164.58229910453468,168.70671433955206,164.58229910453468,-51.56480240121244,51.56480240121244,NA,NA,0.6995222122982441
ARIMA_model,Tomato,Retail,Dambulla,Test,66.50734793649875,91.33410671999778,75.48272199705583,13.136900630735031,15.68890330001688,NA,NA,0.7902127031029341
ARIMA_model,Tomato,Retail,Pettah,Test,73.25307439861315,78.17653249417056,73.25307439861315,12.602625142090153,12.602625142090153,NA,NA,0.5729634619074788
ARIMA_model,Tomato,Wholesale,Dambulla,Test,65.73682931714731,90.95673941729002,75.21957756565016,13.75616394158831,16.702555780478303,NA,NA,0.7909357182546868
ARIMA_model,Tomato,Wholesale,Pettah,Test,77.88707766217377,84.86181573925575,77.88707766217377,15.96321938839992,15.96321938839992,NA,NA,0.5326046257607923
ARIMA_model,Potato (Local),Retail,Dambulla,Test,33.06095540267303,35.88829958972612,33.06095540267303,10.109158382881795,10.109158382881795,NA,NA,0.48645827111448336
ARIMA_model,Potato (Local),Retail,Pettah,Test,6.181117418262428,14.662601774944507,7.940270139367445,1.4824116723246183,1.9453465989312022,NA,NA,0.5711519539028412
ARIMA_model,Potato (Local),Wholesale,Dambulla,Test,33.90551416190237,36.32582771492848,33.90551416190237,11.041832459325162,11.041832459325162,NA,NA,0.4986648747131454
ARIMA_model,Potato (Local),Wholesale,Pettah,Test,33.8893859948154,41.09773330667904,35.336840822929965,8.812686358252495,9.251309033438728,NA,NA,0.7734135971309869
ARIMA_model,Big Onion (Local),Retail,Dambulla,Test,-7.487163493775742,13.336366888906863,10.613051258026658,-3.339422502359132,4.571877178217218,NA,NA,0.613574121553125
ARIMA_model,Big Onion (Local),Retail,Pettah,Test,-18.13905795794308,20.4922830979743,18.13905795794308,-8.677535813939796,8.677535813939796,NA,NA,0.7813102968107934
ARIMA_model,Big Onion (Local),Wholesale,Dambulla,Test,-7.62039815996773,13.146014265762199,10.7422114563127,-3.724985192423899,5.0611877297947405,NA,NA,0.6521287259390025
ARIMA_model,Big Onion (Local),Wholesale,Pettah,Test,-10.531880588880302,12.008334822681382,10.531880588880302,-5.720955653630582,5.720955653630582,NA,NA,0.7857435166349119
ARIMA_model,Red Onion (Imp),Retail,Dambulla,Test,-23.19282380552762,32.94853374754266,28.135560801290325,-7.615078753613293,8.9000207112994,NA,NA,0.4818951952401996
ARIMA_model,Red Onion (Imp),Retail,Pettah,Test,-1.3535152987125838,1.561499755436347,1.3535152987125838,-0.38671865677502393,0.38671865677502393,NA,NA,0.8126675880299612
ARIMA_model,Red Onion (Imp),Wholesale,Dambulla,Test,-23.42895313644083,33.025116530902785,28.292876636340868,-8.22297187559243,9.55555365638696,NA,NA,0.4772310339899176
ARIMA_model,Red Onion (Imp),Wholesale,Pettah,Test,-5.086022336952664,9.791753509814091,7.777626010477182,-1.8705692455194343,2.7850768457336854,NA,NA,0.837986015474076
ARIMA_model,Red Onion (Local),Retail,Dambulla,Test,15.86527082207239,20.481798686875926,17.81634337686202,6.306603228328042,7.207541326728778,NA,NA,0.48056670736103946
ARIMA_model,Red Onion (Local),Retail,Pettah,Test,-8.870217937567315,10.168512235206613,8.870217937567315,-2.9835752750212823,2.9835752750212823,NA,NA,0.7829716235344674
ARIMA_model,Red Onion (Local),Wholesale,Dambulla,Test,15.984325726383442,20.594848980520855,17.913261181760422,6.904283701726411,7.885694755919557,NA,NA,0.48244872669676575
ARIMA_model,Red Onion (Local),Wholesale,Pettah,Test,-38.225850374612534,42.12689565600979,38.225850374612534,-13.770680064266417,13.770680064266417,NA,NA,0.7834502488965078
