"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"50","STL_ETS","Big Onion (Local)","Retail","Pettah","Test",-64.5835733614389,76.1570611212723,64.6372285768634,-57.5549873089857,57.5783950462794,NA,NA,0.956200005375206
"51","STL_ETS","Big Onion (Local)","Wholesale","Dambulla","Test",-65.9897727263471,75.7758323160245,68.3913738732175,-53.8887138821188,54.9370404692893,NA,NA,0.921801549272168
"52","STL_ETS","Big Onion (Local)","Wholesale","Pettah","Test",-35.3132081072692,42.1062716855933,35.4177533161355,-28.2540447416287,28.3073017435992,NA,NA,0.955138472739081
"53","STL_ETS","Red Onion (Imp)","Retail","Dambulla","Test",-3.25089413936048,37.3994597725914,30.723464326646,-1.22900534803182,12.4900164613585,NA,NA,0.877427779585673
"54","STL_ETS","Red Onion (Imp)","Retail","Pettah","Test",70.0507468759476,107.553153203151,74.1866232837487,17.9741059675607,19.1557849412181,NA,NA,0.962545657503588
"55","STL_ETS","Red Onion (Imp)","Wholesale","Dambulla","Test",-3.48165437590193,37.3275001603399,30.615567235392,-1.4477040341274,13.5792045602054,NA,NA,0.879384488686219
"56","STL_ETS","Red Onion (Imp)","Wholesale","Pettah","Test",70.2490277834321,83.2388946985627,70.2490277834321,29.2048082366024,29.2048082366024,NA,NA,0.956513232064507
"57","STL_ETS","Red Onion (Local)","Retail","Dambulla","Test",27.5633992938186,51.363652692839,44.3799445278228,11.8121008689233,21.9772026985507,NA,NA,0.847914183042115
"58","STL_ETS","Red Onion (Local)","Retail","Pettah","Test",2.71690077078089,28.1550438828422,23.2777526424273,2.05282332048627,9.37872396238205,NA,NA,0.955358149219207
"59","STL_ETS","Red Onion (Local)","Wholesale","Dambulla","Test",32.4855966758316,54.3811047634377,46.5184149306349,15.6929380073569,25.3914156767352,NA,NA,0.845165758240361
"60","STL_ETS","Red Onion (Local)","Wholesale","Pettah","Test",-5.43442499642035,37.5081803703253,29.956114515062,-2.11241386965024,15.5525105159037,NA,NA,0.874461636319021
